age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y;y_binary;predicted_prob
34;admin.;married;secondary;no;396;yes;no;cellular;16;jul;101;3;-1;0;unknown;no;0;0.0431774907896966
45;housemaid;married;primary;no;4994;no;no;unknown;20;jun;48;1;-1;0;unknown;no;0;0.0564019298816406
43;admin.;married;secondary;no;3215;yes;no;cellular;21;jul;228;3;-1;0;unknown;no;0;0.0793636075825548
59;blue-collar;married;primary;no;2814;no;no;unknown;20;jun;81;3;-1;0;unknown;no;0;0.0587910031452907
50;technician;married;secondary;no;0;no;no;cellular;7;jul;152;2;-1;0;unknown;no;0;0.0687657558574924
39;blue-collar;married;secondary;no;293;yes;no;unknown;23;may;160;3;-1;0;unknown;no;0;0.0561516435760404
36;technician;married;secondary;no;474;yes;no;unknown;27;may;59;1;-1;0;unknown;no;0;0.0468917059941616
44;blue-collar;married;secondary;no;16178;yes;no;cellular;21;nov;297;1;-1;0;unknown;no;0;0.160092523655733
36;technician;married;tertiary;no;0;no;no;cellular;22;aug;147;2;-1;0;unknown;no;0;0.0566722447342107
27;management;single;tertiary;no;88;no;no;cellular;4;may;143;1;-1;0;unknown;no;0;0.0551346095242198
29;services;married;secondary;no;308;yes;no;unknown;28;may;75;1;-1;0;unknown;no;0;0.0450956238066993
70;retired;married;secondary;no;1164;no;no;telephone;14;may;338;3;185;2;failure;no;0;0.148762031411567
44;management;married;tertiary;no;13893;no;no;unknown;11;jun;29;2;-1;0;unknown;no;0;0.0583945978580894
55;management;married;tertiary;no;0;yes;no;unknown;14;may;159;2;-1;0;unknown;no;0;0.0749234544647433
36;technician;divorced;secondary;no;-435;yes;no;unknown;2;jun;85;8;-1;0;unknown;no;0;0.0248393209399721
28;technician;single;secondary;no;389;yes;no;cellular;11;may;15;7;-1;0;unknown;no;0;0.0197579152648254
50;management;divorced;tertiary;no;356;no;no;cellular;8;may;198;2;358;5;other;no;0;0.0807753795240051
49;technician;married;secondary;no;2718;no;no;unknown;19;may;114;2;-1;0;unknown;no;0;0.0637079166766251
71;retired;divorced;tertiary;no;261;no;no;cellular;12;aug;1117;2;-1;0;unknown;no;0;0.758707211649918
31;admin.;single;secondary;no;757;no;no;cellular;3;feb;343;2;-1;0;unknown;no;0;0.103655576369334
45;management;single;tertiary;no;16;no;no;cellular;31;jul;59;2;-1;0;unknown;no;0;0.047139467439053
42;blue-collar;married;secondary;no;-422;no;no;cellular;9;jul;31;1;-1;0;unknown;no;0;0.0450441281603191
45;admin.;married;secondary;no;248;no;no;cellular;16;jul;212;2;-1;0;unknown;no;0;0.0793209261333578
47;technician;married;primary;no;145;yes;no;unknown;7;may;157;6;-1;0;unknown;no;0;0.0456039375897213
60;retired;divorced;secondary;no;598;no;yes;cellular;8;jul;96;1;-1;0;unknown;no;0;0.0722192208959625
35;management;married;tertiary;no;949;yes;no;unknown;27;may;245;2;-1;0;unknown;no;0;0.0794212279871958
31;technician;single;tertiary;no;614;no;no;cellular;11;aug;72;4;-1;0;unknown;no;0;0.034178502692414
33;blue-collar;married;primary;no;1209;yes;no;cellular;16;apr;700;1;-1;0;unknown;no;0;0.324308583308668
50;self-employed;married;tertiary;no;202;yes;no;cellular;15;apr;107;1;148;4;failure;no;0;0.0654922684427068
51;blue-collar;married;secondary;no;1840;yes;no;cellular;18;aug;312;3;-1;0;unknown;no;0;0.111413260203675
34;technician;married;secondary;no;114;yes;yes;cellular;4;jun;153;1;309;3;other;no;0;0.0623540790342602
56;services;married;secondary;no;-229;no;yes;cellular;23;jul;55;10;-1;0;unknown;no;0;0.0238513060565378
29;services;married;secondary;no;182;yes;no;telephone;13;may;38;3;-1;0;unknown;no;0;0.0323903609789848
31;blue-collar;married;secondary;no;401;no;no;cellular;14;aug;96;3;-1;0;unknown;no;0;0.0408366622345258
44;technician;divorced;unknown;no;759;yes;no;unknown;23;may;397;1;-1;0;unknown;no;0;0.156512744638557
55;retired;married;secondary;no;4194;no;yes;telephone;30;jul;208;3;-1;0;unknown;no;0;0.0881188123674019
35;student;single;unknown;no;0;no;no;telephone;28;jan;122;3;-1;0;unknown;no;0;0.0465570261507279
36;technician;married;tertiary;no;629;yes;yes;cellular;29;dec;109;1;246;1;failure;no;0;0.055797221015596
54;retired;married;secondary;no;153;yes;yes;unknown;26;may;74;1;-1;0;unknown;no;0;0.0615783403768295
32;management;married;tertiary;no;553;yes;no;cellular;22;jul;72;1;-1;0;unknown;no;0;0.0466595886773359
36;management;divorced;tertiary;no;1057;no;no;cellular;5;feb;383;2;-1;0;unknown;no;0;0.125763027094829
60;retired;married;secondary;no;78;yes;no;unknown;12;may;113;3;-1;0;unknown;no;0;0.0621907561435438
32;technician;single;secondary;no;-28;no;yes;unknown;4;jul;400;1;-1;0;unknown;no;0;0.135310230545362
57;management;married;tertiary;no;929;no;no;cellular;19;aug;387;8;-1;0;unknown;no;0;0.0936431989961623
34;blue-collar;married;primary;no;428;yes;no;cellular;18;may;59;2;-1;0;unknown;no;0;0.0413255821443762
27;student;single;secondary;no;268;yes;no;cellular;13;may;528;1;358;2;failure;no;0;0.189167473754078
52;management;single;tertiary;no;83;no;no;cellular;26;aug;1223;6;-1;0;unknown;yes;1;0.700425591792199
45;admin.;divorced;unknown;no;998;yes;no;telephone;30;jul;38;2;-1;0;unknown;no;0;0.0449101353548695
58;admin.;single;secondary;no;2223;no;no;cellular;4;dec;1139;2;114;1;success;no;0;0.750013149802147
39;blue-collar;single;primary;no;6;yes;no;cellular;19;nov;286;2;-1;0;unknown;no;0;0.0933927518946297
48;blue-collar;single;secondary;no;312;yes;yes;cellular;3;feb;369;2;-1;0;unknown;no;0;0.136302795377647
36;management;single;secondary;no;0;no;no;cellular;13;aug;333;5;-1;0;unknown;no;0;0.0789178567953208
31;technician;single;secondary;no;691;yes;no;cellular;8;may;198;1;-1;0;unknown;no;0;0.0707631605355791
41;management;married;tertiary;no;771;yes;no;cellular;26;aug;106;8;-1;0;unknown;no;0;0.0293867434183713
30;self-employed;single;secondary;no;192;no;no;cellular;22;jul;423;1;-1;0;unknown;no;0;0.142621043247322
57;retired;married;tertiary;no;0;no;no;cellular;12;aug;116;4;-1;0;unknown;no;0;0.0547322527580954
29;admin.;single;secondary;no;1070;yes;no;unknown;19;may;30;1;357;1;other;yes;1;0.0393459356196241
29;services;divorced;secondary;no;84;yes;no;cellular;13;apr;1101;2;-1;0;unknown;yes;1;0.626824358755458
30;management;single;tertiary;no;2;no;no;cellular;16;jun;102;1;85;1;failure;no;0;0.0497293870912877
44;management;married;tertiary;no;1242;yes;no;cellular;6;aug;384;6;-1;0;unknown;no;0;0.0962532721337795
33;student;single;unknown;no;5969;no;no;cellular;4;sep;156;2;127;8;failure;no;0;0.0647117749137765
56;admin.;divorced;secondary;no;3337;yes;no;telephone;17;nov;99;3;-1;0;unknown;no;0;0.0608889747273238
26;services;single;secondary;no;1347;no;no;telephone;18;jun;280;6;92;5;other;yes;1;0.0545631375175685
52;technician;married;secondary;no;64;no;no;telephone;29;aug;20;2;-1;0;unknown;no;0;0.0451789661508461
32;management;single;secondary;no;249;yes;no;unknown;2;jun;258;1;-1;0;unknown;no;0;0.0864832143382971
36;technician;single;secondary;no;0;no;no;cellular;29;aug;85;6;-1;0;unknown;no;0;0.0307373999166299
26;blue-collar;married;secondary;no;128;no;no;unknown;4;jul;355;1;-1;0;unknown;no;0;0.109770272780349
37;blue-collar;married;secondary;no;196;yes;no;unknown;5;jun;66;3;-1;0;unknown;no;0;0.0396004631570349
34;technician;married;secondary;no;351;yes;no;cellular;18;jul;467;1;-1;0;unknown;no;0;0.171075923911873
26;services;single;secondary;no;5533;yes;no;cellular;7;may;582;2;283;4;failure;no;0;0.22312070649451
32;services;married;secondary;no;38;yes;no;cellular;15;may;744;1;-1;0;unknown;yes;1;0.350027337252731
30;management;single;tertiary;yes;35;no;no;cellular;30;jul;185;4;-1;0;unknown;no;0;0.0490841441322032
27;technician;single;secondary;no;235;yes;no;cellular;12;may;13;5;-1;0;unknown;no;0;0.0236492570748119
42;admin.;single;secondary;no;30;yes;no;cellular;4;feb;98;1;266;3;failure;no;0;0.057198438808126
33;blue-collar;single;primary;no;92;yes;no;unknown;9;may;127;1;-1;0;unknown;no;0;0.0563680068480886
37;blue-collar;married;secondary;no;67;no;no;unknown;3;jun;45;2;-1;0;unknown;no;0;0.0405835993233716
45;blue-collar;married;secondary;no;4022;yes;no;cellular;29;jan;244;3;-1;0;unknown;no;0;0.0873425730477847
36;entrepreneur;married;tertiary;no;3057;no;no;unknown;16;jun;2769;4;-1;0;unknown;yes;1;0.998443122477454
39;management;single;tertiary;no;0;yes;no;cellular;12;may;561;4;369;3;failure;no;0;0.183229692863266
33;management;single;tertiary;no;349;no;no;cellular;22;aug;182;1;-1;0;unknown;no;0;0.0682381742481208
47;services;married;secondary;no;2322;no;no;cellular;22;aug;618;1;-1;0;unknown;no;0;0.307459293959049
49;entrepreneur;married;secondary;no;167;yes;yes;unknown;6;may;198;3;-1;0;unknown;no;0;0.0721474436588184
46;management;divorced;secondary;no;558;no;no;cellular;19;aug;126;6;-1;0;unknown;no;0;0.040877649743442
31;services;married;secondary;no;-230;yes;yes;cellular;16;jul;715;1;-1;0;unknown;no;0;0.322320782985601
43;unemployed;divorced;secondary;no;4094;yes;no;cellular;21;nov;63;1;-1;0;unknown;no;0;0.0566363207345002
30;blue-collar;single;secondary;yes;239;yes;no;unknown;21;may;412;1;-1;0;unknown;yes;1;0.138002558418582
43;management;divorced;tertiary;no;497;no;no;cellular;13;may;66;1;363;22;failure;no;0;0.0525502093207388
42;blue-collar;married;secondary;no;179;yes;no;cellular;17;nov;96;1;-1;0;unknown;no;0;0.0570127283094079
30;admin.;single;tertiary;no;305;no;no;cellular;30;apr;633;1;85;2;success;yes;1;0.261650478811344
33;management;single;tertiary;no;-67;yes;no;unknown;5;may;364;1;-1;0;unknown;no;0;0.122229608198754
41;admin.;married;secondary;no;4539;no;no;unknown;30;may;298;3;-1;0;unknown;no;0;0.100320345922385
29;blue-collar;single;secondary;no;770;yes;no;cellular;17;apr;341;1;-1;0;unknown;no;0;0.110377154742907
38;unemployed;married;secondary;no;-673;yes;no;unknown;26;may;364;1;-1;0;unknown;no;0;0.127932892297311
29;technician;married;tertiary;no;858;yes;no;cellular;12;jun;234;7;330;1;failure;no;0;0.0433839297260293
80;housemaid;married;primary;no;0;no;no;cellular;23;feb;639;1;189;1;failure;yes;1;0.413211220052259
38;management;single;tertiary;no;5244;no;no;cellular;8;aug;310;4;-1;0;unknown;no;0;0.0930061537502676
36;blue-collar;divorced;primary;no;117;yes;no;unknown;2;jun;123;4;-1;0;unknown;no;0;0.0429610259486192
38;self-employed;married;tertiary;no;846;no;no;cellular;2;jun;253;1;-1;0;unknown;no;0;0.0928247403513992
44;management;married;secondary;yes;0;yes;no;cellular;11;jul;96;2;-1;0;unknown;no;0;0.0527768216824538
31;management;married;tertiary;no;1331;no;no;cellular;30;apr;297;1;86;3;success;yes;1;0.0994082027670686
31;services;single;secondary;no;31;yes;yes;unknown;26;may;501;2;-1;0;unknown;no;0;0.166793566056188
57;admin.;divorced;primary;no;179;yes;no;cellular;15;may;67;1;368;2;failure;no;0;0.0625037698499169
37;blue-collar;married;primary;no;543;yes;no;unknown;21;may;281;1;-1;0;unknown;no;0;0.0997328520806647
50;blue-collar;married;secondary;no;253;yes;yes;cellular;5;may;475;2;-1;0;unknown;no;0;0.191453743460264
60;retired;married;primary;no;71188;no;no;cellular;6;oct;205;1;-1;0;unknown;no;0;0.402169495243547
51;management;married;tertiary;no;5108;yes;no;cellular;8;oct;272;1;102;8;other;no;0;0.126758988040615
48;blue-collar;married;secondary;no;1738;yes;no;cellular;15;apr;349;1;-1;0;unknown;no;0;0.144511334509113
42;blue-collar;married;primary;no;-97;yes;no;cellular;3;feb;216;4;271;5;failure;no;0;0.0632990318262289
36;blue-collar;married;secondary;no;199;yes;no;cellular;9;jul;183;1;-1;0;unknown;no;0;0.0708392339298499
43;management;married;tertiary;no;489;yes;no;cellular;8;may;130;1;172;2;other;no;0;0.0652178308550536
31;admin.;married;primary;no;355;yes;yes;unknown;4;jun;61;6;-1;0;unknown;no;0;0.0267120372102261
49;technician;single;secondary;no;-97;yes;no;unknown;6;jun;92;2;-1;0;unknown;no;0;0.0553592998752286
35;management;divorced;tertiary;no;473;no;yes;cellular;5;aug;37;2;-1;0;unknown;no;0;0.0388500314664721
44;entrepreneur;married;secondary;no;6649;yes;no;cellular;19;nov;354;2;-1;0;unknown;no;0;0.142401362039895
34;self-employed;married;tertiary;no;263;no;no;cellular;4;may;203;1;78;8;other;no;0;0.073957978285006
46;blue-collar;married;secondary;no;781;no;no;unknown;13;may;152;1;-1;0;unknown;no;0;0.0733743217824383
49;blue-collar;married;primary;no;1032;yes;no;unknown;2;jun;41;5;-1;0;unknown;no;0;0.0354321054211707
32;blue-collar;married;secondary;no;119;no;no;cellular;4;may;20;5;-1;0;unknown;no;0;0.0258061849265935
35;management;divorced;tertiary;no;434;yes;no;cellular;11;may;277;1;271;2;success;no;0;0.0958521206515079
51;admin.;married;secondary;no;2967;no;no;unknown;17;jun;83;2;-1;0;unknown;no;0;0.0592059114857132
57;retired;divorced;secondary;no;-331;yes;no;unknown;6;may;531;1;-1;0;unknown;no;0;0.258081232417983
59;management;married;tertiary;no;1585;no;no;telephone;28;aug;91;5;-1;0;unknown;no;0;0.0485092350561169
40;services;divorced;unknown;no;4384;yes;no;unknown;5;may;315;1;-1;0;unknown;no;0;0.125453496441374
49;management;single;tertiary;no;588;no;no;cellular;28;aug;70;9;-1;0;unknown;no;0;0.0258917970054329
51;management;married;secondary;no;3180;yes;no;cellular;9;jul;384;1;-1;0;unknown;no;0;0.171319559705383
35;admin.;married;secondary;yes;0;no;yes;unknown;4;jul;105;3;-1;0;unknown;no;0;0.0439231974328855
29;self-employed;married;secondary;no;-76;yes;no;unknown;27;may;305;2;-1;0;unknown;no;0;0.0877567870783879
32;services;single;secondary;no;152;yes;no;cellular;25;may;158;2;-1;0;unknown;yes;1;0.0561105612893934
37;housemaid;divorced;secondary;no;1040;yes;no;cellular;13;may;199;1;173;2;failure;no;0;0.0771317286830935
49;unemployed;married;primary;no;-384;yes;no;unknown;27;may;25;1;-1;0;unknown;no;0;0.0483189137494674
45;technician;married;unknown;no;473;yes;no;unknown;27;may;147;1;-1;0;unknown;no;0;0.0707598987308866
34;technician;single;secondary;no;475;yes;no;cellular;29;jul;538;8;-1;0;unknown;no;0;0.114151844972673
53;technician;married;secondary;no;0;no;no;cellular;22;aug;77;9;-1;0;unknown;no;0;0.0275621242790013
42;entrepreneur;married;primary;no;149;no;no;cellular;20;aug;94;2;-1;0;unknown;no;0;0.0512794714504501
43;technician;married;secondary;no;3285;yes;no;unknown;13;may;1721;2;-1;0;unknown;yes;1;0.95309321155248
52;retired;married;secondary;no;424;no;no;cellular;19;nov;143;1;154;3;failure;no;0;0.0761067628330759
34;blue-collar;single;secondary;no;79;no;yes;cellular;20;nov;104;1;-1;0;unknown;no;0;0.052788709636676
34;technician;divorced;tertiary;no;674;yes;no;cellular;7;aug;587;2;-1;0;unknown;yes;1;0.223824551170519
27;services;married;secondary;no;0;yes;no;cellular;22;jul;1608;13;-1;0;unknown;yes;1;0.761940148954269
43;unemployed;married;tertiary;no;58;yes;no;cellular;9;feb;48;4;-1;0;unknown;no;0;0.0362663349049934
41;technician;married;tertiary;no;532;yes;no;cellular;9;jul;74;1;-1;0;unknown;no;0;0.0526831209735766
72;retired;married;secondary;no;4130;no;no;cellular;12;nov;427;1;-1;0;unknown;no;0;0.246812217996295
35;blue-collar;married;primary;no;422;yes;no;cellular;14;may;73;1;-1;0;unknown;no;0;0.0485028532726483
41;management;married;tertiary;no;437;yes;no;unknown;3;jun;14;21;-1;0;unknown;no;0;0.00554457311540817
36;blue-collar;divorced;primary;no;-308;yes;no;cellular;12;may;725;1;-1;0;unknown;yes;1;0.344812969769732
51;housemaid;married;primary;no;30;yes;no;cellular;14;jul;333;2;-1;0;unknown;no;0;0.125407216280716
37;self-employed;married;tertiary;no;137;no;no;cellular;13;aug;244;6;-1;0;unknown;no;0;0.0539774627263629
42;admin.;single;secondary;no;-247;yes;yes;telephone;21;oct;519;1;166;1;other;yes;1;0.214373805609614
26;admin.;single;secondary;no;321;yes;no;cellular;22;jul;242;7;-1;0;unknown;no;0;0.0423542374711146
23;services;single;secondary;no;250;yes;no;cellular;18;may;222;1;-1;0;unknown;no;0;0.0686512393087697
50;management;married;tertiary;no;-470;yes;no;cellular;19;nov;130;2;160;1;failure;no;0;0.0631805641226036
37;blue-collar;married;secondary;no;140;yes;yes;cellular;7;may;490;1;-1;0;unknown;no;0;0.188404754528431
35;management;married;tertiary;no;2793;no;no;cellular;20;nov;258;2;-1;0;unknown;no;0;0.0864736208373714
37;management;married;tertiary;no;410;no;no;cellular;29;jan;337;2;-1;0;unknown;no;0;0.10844528135073
79;retired;divorced;unknown;no;2628;no;no;telephone;8;jul;220;7;450;2;failure;no;0;0.081176397399083
39;technician;married;secondary;no;116;no;no;cellular;24;aug;79;2;94;2;success;no;0;0.0468493636281559
47;services;married;secondary;no;0;yes;no;telephone;9;jul;250;1;-1;0;unknown;no;0;0.100612138674133
44;blue-collar;married;secondary;no;878;yes;no;cellular;2;jun;130;1;-1;0;unknown;no;0;0.0666456590495664
36;management;single;tertiary;no;2944;no;no;cellular;18;aug;882;8;-1;0;unknown;yes;1;0.326046929130591
33;blue-collar;single;secondary;no;3975;yes;yes;cellular;17;apr;515;1;150;1;other;no;0;0.209388308613141
42;services;married;secondary;no;96;yes;no;cellular;5;may;238;3;340;2;failure;no;0;0.0753958111478424
35;technician;single;tertiary;no;2288;no;no;telephone;28;may;32;2;-1;0;unknown;no;0;0.0398883717066552
31;blue-collar;married;secondary;no;472;yes;no;unknown;13;may;907;2;-1;0;unknown;no;0;0.464854320113921
58;services;married;primary;no;65;no;no;unknown;27;jun;162;1;-1;0;unknown;no;0;0.0865479325694542
46;management;married;tertiary;no;0;no;no;unknown;7;may;70;2;-1;0;unknown;no;0;0.049555553005123
41;admin.;single;secondary;no;400;yes;no;unknown;4;jun;99;6;-1;0;unknown;no;0;0.0347723947878752
58;technician;married;secondary;no;7495;yes;no;unknown;13;may;325;1;-1;0;unknown;no;0;0.169965610428905
33;blue-collar;married;secondary;no;137;no;yes;cellular;18;jul;305;12;-1;0;unknown;no;0;0.0347777763497723
31;unemployed;married;secondary;no;24;yes;no;cellular;19;nov;631;1;-1;0;unknown;no;0;0.261506000551232
55;technician;divorced;secondary;no;3450;no;no;cellular;10;feb;169;1;183;1;failure;yes;1;0.0921952353056896
38;technician;single;secondary;no;311;yes;no;cellular;28;may;61;2;-1;0;unknown;no;0;0.0436886100343239
55;housemaid;married;secondary;no;139;no;no;cellular;22;aug;256;2;-1;0;unknown;no;0;0.10322365222554
47;management;single;tertiary;no;0;no;no;unknown;11;jun;58;3;-1;0;unknown;no;0;0.0436235986438741
51;housemaid;married;primary;no;492;yes;no;unknown;20;may;142;3;-1;0;unknown;no;0;0.0618010684112534
46;management;single;tertiary;no;334;yes;no;telephone;4;may;36;6;90;2;other;no;0;0.0297724533382564
61;management;married;tertiary;no;997;no;no;cellular;10;mar;106;1;-1;0;unknown;yes;1;0.0762957498146457
47;management;single;tertiary;no;440;no;no;cellular;21;aug;71;4;-1;0;unknown;no;0;0.0417253681595707
34;technician;married;secondary;no;47;no;no;cellular;25;aug;132;6;-1;0;unknown;no;0;0.0352922565581795
34;blue-collar;married;secondary;no;1298;yes;no;unknown;20;may;120;1;-1;0;unknown;no;0;0.057360419838869
41;management;divorced;tertiary;no;3355;no;no;cellular;14;oct;181;2;500;1;failure;no;0;0.0731725751880105
36;blue-collar;divorced;secondary;no;-11;no;no;unknown;5;jun;152;2;-1;0;unknown;no;0;0.0576240142316179
26;blue-collar;single;secondary;no;396;yes;no;unknown;28;may;302;1;-1;0;unknown;no;0;0.0930842706495538
35;management;married;tertiary;no;8;no;no;cellular;23;apr;93;3;-1;0;unknown;yes;1;0.0421583331888797
